east;size;sales;investment
TRUE;187;3300000000;255967
TRUE;81;1430000000;345722
TRUE;158;2790000000;421922
TRUE;132;2340000000;0
TRUE;164;2910000000;276132
TRUE;185;3300000000;0
TRUE;185;3300000000;157075
TRUE;185;3300000000;184286
TRUE;180;3220000000;1000
TRUE;184;3300000000;1352217
TRUE;63;1130000000;164475
TRUE;107;1920000000;27720
TRUE;62;1120000000;0
TRUE;109;1970000000;2500000
TRUE;173;3140000000;0
TRUE;139;2530000000;87100
TRUE;181;3300000000;157881
TRUE;108;1970000000;5316
TRUE;58;1060000000;359661
TRUE;180;3300000000;1095057
TRUE;180;3300000000;206303
TRUE;179;3300000000;477643
TRUE;176;3250000000;1751790
TRUE;178;3300000000;0
TRUE;178;3300000000;2500000
TRUE;178;3300000000;0
TRUE;178;3300000000;1302746
TRUE;178;3300000000;2207828
TRUE;102;1900000000;973946
TRUE;176;3300000000;1084764
TRUE;130;2440000000;95707
TRUE;128;2410000000;41941
TRUE;175;3300000000;137973
TRUE;64;1210000000;6449
TRUE;173;3300000000;0
TRUE;89;1700000000;0
TRUE;101;1930000000;11305
TRUE;108;2070000000;198521
TRUE;172;3300000000;296469
TRUE;127;2440000000;46458
TRUE;171;3300000000;0
TRUE;171;3300000000;0
TRUE;163;3150000000;9954
TRUE;91;1760000000;0
TRUE;170;3300000000;2500000
TRUE;170;3300000000;444429
TRUE;170;3300000000;2500000
TRUE;62;1210000000;178621
TRUE;84;1640000000;51194
TRUE;90;1760000000;29657
TRUE;79;1550000000;0
TRUE;136;2670000000;0
TRUE;168;3300000000;550441
TRUE;168;3300000000;2500000
TRUE;59;1160000000;3812
TRUE;64;1260000000;144552
TRUE;134;2640000000;0
TRUE;70;1380000000;98827
TRUE;167;3300000000;2500000
TRUE;162;3210000000;538101
TRUE;78;1550000000;0
TRUE;166;3300000000;
TRUE;100;1990000000;51202
TRUE;131;2630000000;843823
TRUE;112;2260000000;0
TRUE;52;1050000000;74785
TRUE;134;2710000000;1255345
TRUE;84;1700000000;
TRUE;163;3300000000;0
TRUE;163;3300000000;435504
TRUE;69;1400000000;2500000
TRUE;122;2480000000;0
TRUE;142;2890000000;2500000
TRUE;52;1060000000;0
TRUE;160;3300000000;1270846
TRUE;79;1630000000;18175
TRUE;140;2890000000;32255
TRUE;107;2220000000;1626690
TRUE;159;3300000000;277129
TRUE;159;3300000000;186371
TRUE;98;2040000000;281973
TRUE;71;1480000000;24092
TRUE;158;3300000000;2316041
TRUE;90;1890000000;724418
TRUE;157;3300000000;1103884
TRUE;157;3300000000;
TRUE;153;3230000000;0
TRUE;98;2070000000;1560124
TRUE;115;2430000000;42447
TRUE;52;1100000000;85531
TRUE;156;3300000000;1114605
TRUE;156;3300000000;736288
TRUE;156;3300000000;9712
TRUE;156;3300000000;0
TRUE;156;3300000000;
TRUE;56;1190000000;0
TRUE;60;1280000000;12792
TRUE;127;2710000000;27505
TRUE;58;1240000000;277273
TRUE;65;1390000000;99955
TRUE;154;3300000000;13873
TRUE;154;3300000000;
TRUE;65;1400000000;1049480
TRUE;153;3300000000;16101
TRUE;153;3300000000;0
TRUE;153;3300000000;332037
TRUE;129;2790000000;378832
TRUE;98;2120000000;666479
TRUE;128;2770000000;1792825
TRUE;152;3300000000;76682
TRUE;73;1590000000;343827
TRUE;73;1590000000;186352
TRUE;125;2740000000;49752
TRUE;52;1140000000;181222
TRUE;111;2440000000;2500000
TRUE;150;3300000000;2401243
TRUE;150;3300000000;
TRUE;93;2050000000;147147
TRUE;111;2450000000;0
TRUE;149;3300000000;1014368
TRUE;149;3300000000;0
TRUE;149;3300000000;432246
TRUE;109;2440000000;70980
TRUE;79;1770000000;0
TRUE;147;3300000000;663583
TRUE;56;1260000000;12172
TRUE;141;3180000000;45071
TRUE;146;3300000000;
TRUE;146;3300000000;53907
TRUE;48;1090000000;0
TRUE;145;3300000000;1189619
TRUE;50;1140000000;109147
TRUE;144;3300000000;1617338
TRUE;144;3300000000;2297001
TRUE;89;2040000000;0
TRUE;89;2050000000;0
TRUE;85;1960000000;10985
TRUE;143;3300000000;382500
TRUE;120;2780000000;729842
TRUE;142;3300000000;2406101
TRUE;61;1420000000;1268
TRUE;92;2150000000;1000
TRUE;141;3300000000;6140
TRUE;101;2370000000;0
TRUE;43;1010000000;9620
TRUE;140;3300000000;569053
TRUE;96;2270000000;53132
TRUE;139;3300000000;
TRUE;139;3300000000;2211057
TRUE;64;1520000000;0
TRUE;77;1830000000;1829049
TRUE;98;2330000000;1622852
TRUE;59;1410000000;46611
TRUE;138;3300000000;505842
TRUE;138;3300000000;0
TRUE;138;3300000000;152850
TRUE;48;1150000000;0
TRUE;53;1270000000;34010
TRUE;63;1510000000;32821
TRUE;60;1440000000;0
TRUE;137;3290000000;
TRUE;52;1250000000;10635
TRUE;68;1640000000;
TRUE;106;2560000000;47988
TRUE;68;1650000000;0
TRUE;82;1990000000;
TRUE;49;1190000000;71405
TRUE;77;1880000000;129718
TRUE;135;3300000000;2500000
TRUE;135;3300000000;71080
TRUE;75;1840000000;922817
TRUE;134;3300000000;295892
TRUE;51;1260000000;31843
TRUE;133;3300000000;713134
TRUE;95;2360000000;
TRUE;42;1050000000;203383
TRUE;111;2780000000;498191
TRUE;72;1810000000;525888
TRUE;64;1610000000;49852
TRUE;114;2870000000;366490
TRUE;104;2620000000;994182
TRUE;119;3000000000;2500000
TRUE;82;2080000000;507306
TRUE;118;3010000000;210621
TRUE;92;2350000000;
TRUE;129;3300000000;
TRUE;128;3300000000;2500000
TRUE;50;1290000000;31662
TRUE;71;1840000000;20871
TRUE;127;3300000000;0
TRUE;56;1460000000;504787
TRUE;126;3300000000;1492084
TRUE;125;3300000000;54208
TRUE;123;3270000000;0
TRUE;62;1650000000;36950
TRUE;124;3300000000;0
TRUE;53;1420000000;18208
TRUE;123;3300000000;6327
TRUE;123;3300000000;
TRUE;123;3300000000;0
TRUE;61;1640000000;
TRUE;55;1480000000;21537
TRUE;85;2290000000;584344
TRUE;105;2840000000;539387
TRUE;122;3300000000;181920
TRUE;41;1110000000;0
TRUE;65;1760000000;0
TRUE;114;3090000000;790681
TRUE;53;1450000000;0
TRUE;120;3300000000;2500000
TRUE;120;3300000000;0
TRUE;119;3300000000;
TRUE;119;3300000000;468240
TRUE;109;3050000000;4999
TRUE;75;2100000000;27564
TRUE;114;3200000000;0
TRUE;42;1180000000;0
TRUE;112;3150000000;916694
TRUE;66;1860000000;0
TRUE;117;3300000000;2500000
TRUE;116;3300000000;49999
TRUE;40;1140000000;30234
TRUE;54;1540000000;79924
TRUE;115;3300000000;18321
TRUE;115;3300000000;1939655
TRUE;115;3300000000;41397
TRUE;115;3300000000;153482
TRUE;39;1120000000;46544
TRUE;40;1150000000;0
TRUE;41;1180000000;16247
TRUE;83;2390000000;1856
TRUE;71;2060000000;2073419
TRUE;49;1430000000;0
TRUE;113;3300000000;1442838
TRUE;113;3300000000;0
TRUE;113;3300000000;58674
TRUE;46;1350000000;2500000
TRUE;112;3300000000;705344
TRUE;37;1100000000;56173
TRUE;38;1130000000;244421
TRUE;53;1580000000;346795
TRUE;100;2990000000;0
TRUE;70;2100000000;167648
TRUE;110;3300000000;0
TRUE;110;3300000000;0
TRUE;110;3300000000;0
TRUE;43;1300000000;45806
TRUE;58;1760000000;263470
TRUE;46;1400000000;57152
TRUE;43;1310000000;77748
TRUE;60;1840000000;105617
TRUE;75;2300000000;18822
TRUE;74;2270000000;1384294
TRUE;107;3300000000;0
TRUE;54;1680000000;14633
TRUE;35;1090000000;0
TRUE;94;2940000000;600132
TRUE;74;2320000000;0
TRUE;105;3300000000;1311092
TRUE;91;2870000000;120504
TRUE;64;2030000000;
TRUE;104;3300000000;331019
TRUE;104;3300000000;437674
TRUE;104;3300000000;240711
TRUE;104;3300000000;1640894
TRUE;95;3020000000;64762
TRUE;32;1020000000;2500000
TRUE;77;2460000000;0
TRUE;69;2210000000;1173314
TRUE;103;3300000000;91837
TRUE;102;3300000000;198288
TRUE;102;3300000000;
TRUE;32;1040000000;1024774
TRUE;101;3300000000;2500000
TRUE;100;3300000000;0
TRUE;68;2250000000;722351
TRUE;35;1160000000;15779
TRUE;50;1660000000;175079
TRUE;42;1400000000;0
TRUE;99;3300000000;70548
TRUE;67;2250000000;288987
TRUE;98;3300000000;49491
TRUE;98;3300000000;2500000
TRUE;61;2060000000;372251
TRUE;39;1320000000;0
TRUE;89;3020000000;503612
TRUE;96;3300000000;0
TRUE;96;3300000000;1405391
TRUE;96;3300000000;382801
TRUE;34;1190000000;
TRUE;94;3300000000;437730
TRUE;43;1510000000;92474
TRUE;48;1690000000;0
TRUE;93;3300000000;0
TRUE;93;3300000000;325391
TRUE;73;2610000000;
TRUE;60;2150000000;269485
TRUE;92;3300000000;100435
TRUE;91;3300000000;93635
TRUE;53;1930000000;0
TRUE;36;1320000000;366681
TRUE;90;3300000000;0
TRUE;90;3300000000;4600
TRUE;88;3260000000;
TRUE;42;1590000000;212567
TRUE;87;3300000000;0
TRUE;64;2430000000;1670154
TRUE;77;2930000000;101941
TRUE;53;2030000000;45279
TRUE;28;1080000000;66874
TRUE;32;1240000000;62761
TRUE;67;2600000000;247727
TRUE;85;3300000000;0
TRUE;35;1370000000;9701
TRUE;27;1060000000;0
TRUE;42;1650000000;250094
TRUE;74;2910000000;9643
TRUE;33;1330000000;46616
TRUE;26;1050000000;140279
TRUE;47;1900000000;19223
TRUE;81;3300000000;5267
TRUE;81;3300000000;81554
TRUE;81;3300000000;32244
TRUE;46;1880000000;139994
TRUE;24;1000000000;0
TRUE;79;3300000000;142065
TRUE;79;3300000000;2073
TRUE;56;2360000000;104973
TRUE;57;2410000000;575886
TRUE;77;3300000000;26728
TRUE;73;3150000000;407954
TRUE;76;3300000000;47128
TRUE;70;3080000000;90054
TRUE;29;1280000000;0
TRUE;44;1950000000;
TRUE;73;3240000000;110988
TRUE;67;2980000000;441693
TRUE;56;2510000000;0
TRUE;47;2120000000;38475
TRUE;24;1090000000;2500000
TRUE;72;3300000000;0
TRUE;58;2690000000;1553067
TRUE;26;1240000000;61140
TRUE;52;2480000000;103066
TRUE;36;1720000000;0
TRUE;45;2160000000;0
TRUE;34;1640000000;1352973
TRUE;57;2750000000;464583
TRUE;68;3300000000;1403683
TRUE;68;3300000000;0
TRUE;68;3300000000;0
TRUE;39;1910000000;0
TRUE;50;2450000000;0
TRUE;67;3300000000;20826
TRUE;36;1780000000;475293
TRUE;23;1150000000;0
TRUE;65;3300000000;1956742
TRUE;25;1280000000;0
TRUE;32;1650000000;141692
TRUE;64;3300000000;215114
TRUE;37;1920000000;7443
TRUE;27;1410000000;329534
TRUE;52;2750000000;0
TRUE;19;1010000000;7264
TRUE;62;3300000000;0
TRUE;39;2100000000;37380
TRUE;61;3300000000;0
TRUE;61;3300000000;0
TRUE;36;1980000000;0
TRUE;23;1300000000;0
TRUE;57;3300000000;1067469
TRUE;57;3300000000;141673
TRUE;26;1520000000;0
TRUE;25;1470000000;54159
TRUE;45;2670000000;0
TRUE;36;2190000000;76018
TRUE;54;3300000000;0
TRUE;54;3300000000;0
TRUE;31;1900000000;0
TRUE;25;1540000000;268186
TRUE;28;1750000000;301030
TRUE;25;1570000000;276732
TRUE;51;3300000000;54054
TRUE;50;3300000000;0
TRUE;37;2490000000;106100
TRUE;49;3300000000;0
TRUE;48;3300000000;88575
TRUE;48;3300000000;0
TRUE;17;1210000000;191880
TRUE;32;2280000000;
TRUE;34;2520000000;163876
TRUE;44;3300000000;3093
TRUE;44;3300000000;312925
TRUE;33;2540000000;5275
TRUE;31;2400000000;10388
TRUE;21;1640000000;10608
TRUE;13;1050000000;
TRUE;26;2140000000;621420
TRUE;22;1880000000;0
TRUE;24;2080000000;215339
TRUE;33;2930000000;46299
TRUE;23;2050000000;9684
TRUE;37;3300000000;81251
TRUE;13;1160000000;0
TRUE;36;3300000000;0
TRUE;35;3300000000;4844
TRUE;35;3300000000;212562
TRUE;24;2300000000;212239
TRUE;34;3300000000;35211
TRUE;33;3300000000;111381
TRUE;33;3300000000;0
TRUE;33;3300000000;0
TRUE;23;2310000000;0
TRUE;30;3070000000;163962
TRUE;32;3300000000;53058
TRUE;29;3040000000;1000
TRUE;31;3300000000;0
TRUE;31;3300000000;29375
TRUE;14;1510000000;0
TRUE;24;2630000000;93703
TRUE;30;3300000000;2500000
TRUE;29;3300000000;0
TRUE;12;1420000000;0
TRUE;26;3300000000;24930
TRUE;23;3300000000;43718
TRUE;13;1920000000;146916
TRUE;13;2020000000;0
TRUE;10;1590000000;20166
TRUE;14;2270000000;313875
TRUE;16;2600000000;0
TRUE;11;1870000000;0
TRUE;11;1930000000;148425
TRUE;7;1310000000;50506
TRUE;17;3300000000;0
TRUE;11;2200000000;42281
TRUE;12;2440000000;73908
TRUE;16;3300000000;73858
TRUE;13;2810000000;30880
TRUE;14;3300000000;4588
TRUE;13;3300000000;39630
TRUE;5;1290000000;0
TRUE;4;1050000000;0
TRUE;11;3300000000;0
TRUE;10;3300000000;9789
TRUE;6;2220000000;0
TRUE;6;2460000000;9539
TRUE;8;3300000000;0
TRUE;4;1830000000;0
TRUE;4;2010000000;9317
TRUE;6;3300000000;0
TRUE;3;1980000000;27657
TRUE;4;3110000000;0
TRUE;4;3300000000;0
TRUE;2;3270000000;14423
TRUE;1;;0
TRUE;1;;5864
TRUE;1;;0
TRUE;1;;77114
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;9361
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;1158
TRUE;1;;4364
TRUE;1;;4763
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;22764
TRUE;1;;0
TRUE;1;;0
TRUE;1;;10924
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;65347
TRUE;1;;53548
TRUE;1;;109961
TRUE;1;;1076
TRUE;1;;4832
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;2167
TRUE;1;;0
TRUE;1;;10542
TRUE;1;;0
TRUE;1;;0
TRUE;1;;1904
TRUE;1;;0
TRUE;1;;0
TRUE;1;;9429
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;144911
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;323418
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;5769
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;25312
TRUE;1;;379262
TRUE;1;;1000
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;4714
TRUE;1;;9051
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;1;;0
TRUE;2;;0
TRUE;2;;1000
TRUE;2;;0
TRUE;2;;2512
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;1919
TRUE;2;;0
TRUE;2;;10755
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;9170
TRUE;2;;2192
TRUE;2;;1008
TRUE;2;;15673
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;24161
TRUE;2;;1000
TRUE;2;;4857
TRUE;2;;0
TRUE;2;;0
TRUE;2;;8349
TRUE;2;;0
TRUE;2;;8497
TRUE;2;;7121
TRUE;2;;0
TRUE;2;;51606
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;4548
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;5293
TRUE;2;;0
TRUE;2;;0
TRUE;2;;20587
TRUE;2;;2733
TRUE;2;;4107
TRUE;2;;8796
TRUE;2;;0
TRUE;2;;0
TRUE;2;;30855
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;4828
TRUE;2;;24485
TRUE;2;;0
TRUE;2;;48392
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;13126
TRUE;2;;0
TRUE;2;;0
TRUE;2;;13785
TRUE;2;;0
TRUE;2;;0
TRUE;2;;5403
TRUE;2;;0
TRUE;2;;1000
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;1000
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;15398
TRUE;2;;28525
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;14230
TRUE;2;;0
TRUE;2;;9797
TRUE;2;;0
TRUE;2;;0
TRUE;2;;30065
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;2037
TRUE;2;;0
TRUE;2;;14336
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;8750
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;21582
TRUE;2;;0
TRUE;2;;0
TRUE;2;;2193
TRUE;2;;0
TRUE;2;;0
TRUE;2;;9008
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;3890
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;1902
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;4667
TRUE;2;;4518
TRUE;2;;3784
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;13562
TRUE;2;;0
TRUE;2;;0
TRUE;2;;5191
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;48572
TRUE;2;;2592
TRUE;2;;0
TRUE;2;;42601
TRUE;2;;4464
TRUE;2;;0
TRUE;2;;0
TRUE;2;;10819
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;8193
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;2082
TRUE;2;;0
TRUE;2;;0
TRUE;2;;1070
TRUE;2;;0
TRUE;2;;30961
TRUE;2;;0
TRUE;2;;0
TRUE;2;;1549
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;6321
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;5028
TRUE;2;;0
TRUE;2;;0
TRUE;2;;4618
TRUE;2;;1362
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;2111
TRUE;2;;0
TRUE;2;;46155
TRUE;2;;3225
TRUE;2;;0
TRUE;2;;1002
TRUE;2;;0
TRUE;2;;0
TRUE;2;;72037
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;2;;0
TRUE;3;;47916
TRUE;3;;9555
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;4857
TRUE;3;;6183
TRUE;3;;0
TRUE;3;;0
TRUE;3;;89510
TRUE;3;;0
TRUE;3;;5058
TRUE;3;;2070
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;34142
TRUE;3;;0
TRUE;3;;19342
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;51022
TRUE;3;;0
TRUE;3;;0
TRUE;3;;12100
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;23816
TRUE;3;;0
TRUE;3;;4560
TRUE;3;;0
TRUE;3;;140564
TRUE;3;;3113
TRUE;3;;19709
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;10164
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;23596
TRUE;3;;1000
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;28732
TRUE;3;;15501
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;20112
TRUE;3;;0
TRUE;3;;0
TRUE;3;;
TRUE;3;;9005
TRUE;3;;38173
TRUE;3;;
TRUE;3;;0
TRUE;3;;24693
TRUE;3;;27400
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;4735
TRUE;3;;0
TRUE;3;;8965
TRUE;3;;47382
TRUE;3;;36156
TRUE;3;;3752
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;4775
TRUE;3;;3294
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;50032
TRUE;3;;24864
TRUE;3;;67393
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;5263
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;1000
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;4632
TRUE;3;;0
TRUE;3;;16438
TRUE;3;;0
TRUE;3;;1000
TRUE;3;;6049
TRUE;3;;28056
TRUE;3;;0
TRUE;3;;1081
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;0
TRUE;3;;4255
TRUE;3;;0
TRUE;3;;36997
TRUE;3;;1987
TRUE;3;;0
TRUE;3;;7724
TRUE;3;;1490
TRUE;3;;0
TRUE;3;;0
TRUE;3;;1931
TRUE;3;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;107535
TRUE;4;;0
TRUE;4;;100466
TRUE;4;;49397
TRUE;4;;0
TRUE;4;;0
TRUE;4;;5446
TRUE;4;;0
TRUE;4;;26933
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;65144
TRUE;4;;9204
TRUE;4;;0
TRUE;4;;11117
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;1914
TRUE;4;;21518
TRUE;4;;51980
TRUE;4;;52324
TRUE;4;;34121
TRUE;4;;0
TRUE;4;;619034
TRUE;4;;0
TRUE;4;;0
TRUE;4;;34348
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;159465
TRUE;4;;0
TRUE;4;;37312
TRUE;4;;0
TRUE;4;;2500000
TRUE;4;;0
TRUE;4;;0
TRUE;4;;1396
TRUE;4;;0
TRUE;4;;42082
TRUE;4;;76946
TRUE;4;;0
TRUE;4;;10007
TRUE;4;;0
TRUE;4;;0
TRUE;4;;2624
TRUE;4;;0
TRUE;4;;0
TRUE;4;;10893
TRUE;4;;0
TRUE;4;;0
TRUE;4;;27294
TRUE;4;;26982
TRUE;4;;0
TRUE;4;;7683
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;56598
TRUE;4;;0
TRUE;4;;8388
TRUE;4;;0
TRUE;4;;4714
TRUE;4;;183463
TRUE;4;;0
TRUE;4;;0
TRUE;4;;27665
TRUE;4;;7044
TRUE;4;;32698
TRUE;4;;0
TRUE;4;;46877
TRUE;4;;9591
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;48043
TRUE;4;;136757
TRUE;4;;149854
TRUE;4;;39792
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;32176
TRUE;4;;0
TRUE;4;;0
TRUE;4;;81280
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;1322346
TRUE;4;;2108
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;4998
TRUE;4;;13459
TRUE;4;;41607
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;0
TRUE;4;;18121
TRUE;4;;0
TRUE;4;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;51423
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;17222
TRUE;5;;32651
TRUE;5;;157178
TRUE;5;;5357
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;5811
TRUE;5;;0
TRUE;5;;5288
TRUE;5;;26372
TRUE;5;;37218
TRUE;5;;19068
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;19858
TRUE;5;;0
TRUE;5;;0
TRUE;5;;16195
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;136714
TRUE;5;;7940
TRUE;5;;101992
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;63781
TRUE;5;;0
TRUE;5;;0
TRUE;5;;4652
TRUE;5;;5108
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;5074
TRUE;5;;10135
TRUE;5;;161475
TRUE;5;;37103
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;13579
TRUE;5;;0
TRUE;5;;0
TRUE;5;;1283
TRUE;5;;1130
TRUE;5;;1000
TRUE;5;;0
TRUE;5;;0
TRUE;5;;109638
TRUE;5;;0
TRUE;5;;0
TRUE;5;;7514
TRUE;5;;13013
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;14391
TRUE;5;;118375
TRUE;5;;0
TRUE;5;;0
TRUE;5;;9036
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;25934
TRUE;5;;5756
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;0
TRUE;5;;23654
TRUE;5;;2107
TRUE;5;;10358
TRUE;6;;0
TRUE;6;;21625
TRUE;6;;46468
TRUE;6;;27103
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;399475
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;99648
TRUE;6;;0
TRUE;6;;1000
TRUE;6;;0
TRUE;6;;0
TRUE;6;;3610
TRUE;6;;193857
TRUE;6;;0
TRUE;6;;93905
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;1881
TRUE;6;;48333
TRUE;6;;2949
TRUE;6;;0
TRUE;6;;24912
TRUE;6;;21122
TRUE;6;;0
TRUE;6;;98207
TRUE;6;;5317
TRUE;6;;20568
TRUE;6;;184747
TRUE;6;;10789
TRUE;6;;0
TRUE;6;;0
TRUE;6;;76673
TRUE;6;;0
TRUE;6;;20127
TRUE;6;;0
TRUE;6;;10862
TRUE;6;;4968
TRUE;6;;0
TRUE;6;;0
TRUE;6;;0
TRUE;6;;29499
TRUE;6;;39858
TRUE;6;;18948
TRUE;6;;0
